1400684,324,388,712,182,328,29.31
1438312,324,389,659,181,312,29.31
1475664,324,388,620,181,330,29.31
1513008,324,388,574,181,326,29.31
1550384,324,388,528,182,322,29.31
1587712,324,388,503,181,329,29.31
1625044,324,389,493,181,315,29.31
1662428,324,388,472,181,331,29.31
1699820,324,388,445,181,323,29.31
1737164,323,389,429,181,321,29.31
1774528,324,389,431,180,333,29.25
1811872,324,388,418,181,320,29.25
1849224,323,389,400,180,326,29.25
1888124,324,389,395,180,332,29.25
1925608,324,389,403,181,332,29.25
1965740,324,388,387,180,322,29.25
2003196,324,388,378,181,321,29.25
2040680,324,389,388,180,317,29.25
2078148,324,388,388,181,318,29.25
2115636,323,388,376,180,316,29.25
2153104,324,388,371,180,316,29.25
2190636,324,388,384,180,321,29.25
2228164,324,390,386,180,304,29.25
2265752,324,388,373,180,330,29.25
2303348,324,388,368,180,321,29.25
2340888,324,388,382,180,336,29.25
2378360,324,389,383,179,318,29.25
2415848,324,388,372,180,316,29.25
2453312,324,388,368,179,311,29.25
2490788,323,389,380,180,307,29.25
2531144,324,389,375,179,311,29.25
2568720,324,388,366,179,299,29.25
2606312,324,389,376,179,306,29.25
2643764,324,389,382,179,290,29.25
2681228,324,388,376,179,290,29.25
2718832,324,389,363,179,300,29.25
2756404,324,389,374,178,288,29.25
2799080,324,388,371,178,362,29.25
2836572,324,389,364,179,322,29.25
2874052,324,388,377,179,314,29.25
2911532,324,389,380,179,316,29.25
2949120,324,388,365,178,325,29.25
2986684,324,389,362,179,330,29.25
3025460,324,389,377,178,321,29.25
3065948,324,388,365,179,329,29.31
3103504,324,389,361,178,317,29.31
3141084,324,388,376,178,297,29.31
3178640,324,389,377,178,308,29.31
3216200,323,388,366,178,346,29.31
3253756,323,388,363,177,340,29.31
3291328,324,389,377,177,314,29.31
3328884,323,388,377,177,337,29.31
3366432,324,389,365,177,288,29.31
3403976,324,388,362,178,351,29.31
3441476,324,388,377,178,312,29.31
3478956,323,388,375,178,305,29.31
3516400,324,389,366,177,339,29.31
3553868,324,389,364,177,307,29.31
3591360,324,389,379,175,289,29.31
3631552,323,388,372,176,305,29.31
3669120,324,388,365,177,328,29.31
3706688,323,389,378,177,319,29.25
3744144,324,388,392,176,326,29.25
3781628,324,388,382,177,304,29.25
3819104,323,388,379,178,290,29.25
3856632,324,389,398,176,330,29.25
3894112,323,389,405,176,320,29.25
3931572,323,388,395,177,292,29.25
3969112,324,388,387,176,357,29.25
4006724,323,388,400,176,319,29.25
4044192,324,388,403,177,294,29.25
4081676,324,388,392,176,284,29.25
4119144,323,389,379,177,264,29.25
4160300,323,388,389,176,274,29.25
4197904,325,389,371,176,267,29.25
4235368,324,388,349,176,296,29.25
4272912,323,388,351,176,291,29.25
4310420,323,389,352,176,286,29.25
4347960,324,388,336,176,261,29.31
4385424,323,389,327,176,294,29.31
4422900,324,389,343,176,290,29.31
4460332,324,388,349,175,288,29.31
4497800,324,388,325,175,290,29.31
4535340,323,388,292,176,288,29.31
4572908,323,388,280,175,292,29.31
4610440,323,388,275,176,305,29.31
4647928,323,388,260,176,290,29.31
4685404,323,388,239,176,288,29.31
4725628,324,388,252,175,297,29.31
4763112,324,388,257,175,311,29.31
4800584,323,388,258,174,291,29.31
4838168,324,388,267,175,294,29.31
4875744,323,388,292,175,288,29.31
4913228,323,388,301,175,296,29.31
4950788,324,388,296,175,294,29.31
4988248,323,388,294,175,302,29.31
5025784,323,388,308,174,314,29.31
5063252,323,388,300,174,310,29.31
5100728,323,388,291,174,296,29.31
5138316,324,388,286,174,315,29.31
5175904,323,388,296,175,294,29.31
5213372,323,387,295,174,333,29.31
5250868,324,388,292,174,322,29.31
5291936,323,389,305,175,295,29.31
5329396,323,388,312,174,307,29.31
