1399976,322,382,302,163,257,-2033.00
1437780,322,382,302,163,254,30.13
1475168,322,382,302,164,254,30.13
1512528,322,382,302,163,255,30.13
1549908,322,382,302,163,255,30.13
1587252,323,382,302,163,255,30.13
1624644,322,382,302,163,255,30.13
1662036,323,382,302,163,256,30.13
1699396,323,382,304,163,248,30.13
1736916,322,382,302,163,256,30.13
1774380,322,382,302,163,254,30.00
1811728,321,382,302,163,257,30.00
1849088,322,382,303,162,255,30.00
1886444,322,382,302,162,256,30.00
1925320,323,382,302,163,253,30.00
1965556,320,383,303,163,257,30.00
2003108,322,381,302,162,248,30.00
2040712,322,380,304,162,265,30.00
2078248,320,382,303,162,252,30.00
2115740,322,383,302,163,276,30.00
2153244,322,382,305,163,257,30.00
2190764,322,382,303,162,257,30.00
2228304,322,382,301,162,274,30.00
2265800,322,382,302,162,246,30.00
2303380,320,382,302,162,213,30.00
2340872,322,382,302,162,249,30.00
2378456,322,382,302,162,238,30.00
2415944,322,382,302,161,237,30.06
2453436,321,379,302,162,251,30.06
2493684,322,382,303,161,294,30.06
2531188,322,382,302,161,253,30.06
2568688,322,382,303,162,218,30.06
2606296,322,382,302,163,242,30.06
2643888,322,380,302,161,257,30.06
2681384,322,382,302,155,246,30.06
2718888,323,382,303,162,214,30.06
2756356,323,383,302,161,279,30.06
2793824,321,384,302,161,251,30.06
2831316,324,382,302,161,214,30.06
2868784,323,382,294,160,257,30.06
2906404,322,381,302,162,256,30.06
2944008,322,382,302,160,237,30.06
2981484,322,382,303,156,245,30.06
3018992,323,382,302,161,262,30.06
3060432,322,382,303,161,236,30.13
3097988,322,382,302,161,285,30.13
3135484,322,382,303,160,270,30.13
3173012,322,382,303,161,289,30.13
3210576,320,382,300,161,290,30.13
3248112,323,382,302,161,249,30.13
3285552,322,382,303,157,247,30.13
3323020,322,382,302,160,240,30.13
3360484,319,382,297,160,252,30.13
3397940,322,382,302,160,286,30.13
3435424,322,382,303,160,254,30.13
3472984,322,386,302,160,251,30.13
3510580,322,378,302,161,242,30.13
3548112,322,382,303,160,248,30.13
3585560,322,381,302,160,261,30.13
3625768,322,382,301,161,268,30.13
3663252,322,381,302,160,276,30.13
3700756,324,382,302,160,234,30.13
